9.186122247535685403e+00;9.553691991851753329e+00;1.099997111071466804e+01;9.929658310270660593e+00;2.639023478433769299e+01;3.005527812865165416e+01;2.859774992678948990e+01;2.728544426864279160e+01;2.813468677278632413e+01;2.833690882620300755e+01;2.638660955090908189e+01;2.539126474022044633e+01;2.359311815600890938e+01;2.457621277138794724e+01;2.530780323176020730e+01;2.216608438047278185e+01;3.448622138458159014e+01;3.282504809626948372e+01;4.045594252771483923e+01;3.201141286403812103e+01;2.908705927928701840e+01;3.385856467198913577e+01;3.221601636984193817e+01;2.765768073214102074e+01;2.187554697735929921e+01;2.297849030353431488e+01;2.209936655044846887e+01;2.228025480798278579e+01;2.269939476597744488e+01;1.934310347958009402e+01;1.871992538187838306e+01;2.084091739685287337e+01;4.034553141489798378e+01;3.867682930910315520e+01;4.065131038756999970e+01;4.022065444136862311e+01;6.212767959262917827e+01;6.395119900669342883e+01;6.256638064317002090e+01;6.020072997949129245e+01;7.406770640374571713e+01;7.994567044409413370e+01;7.458145627595493465e+01;7.518885108237545012e+01;6.087427612394954934e+01;6.419749629684241654e+01;5.978128954032180786e+01;6.306854882005794138e+01;8.282871963435894713e+01;8.133503170944874228e+01;8.183426222636529701e+01;8.441639925840894421e+01;7.382998056990783198e+01;7.160276322505342250e+01;8.483888279371753072e+01;8.208475019189515365e+01;5.830216810908775926e+01;6.526857844691662081e+01;5.699885456930219618e+01;6.612444067373701273e+01;5.718858821284904792e+01;5.733870613788869264e+01;5.824986947423653305e+01;5.668452764473826733e+01;5.299473800847063387e+01;4.679244785834647047e+01;5.041430225496695527e+01;4.094598581353423583e+01;2.987044021170720853e+01;3.049206418613212932e+01;3.547499820325759856e+01;3.492507983526800075e+01;1.895040566048506037e+01;2.214705989247925189e+01;1.967031770005152680e+01;2.036728061833952097e+01;4.457622763156812340e+01;4.149494194668112357e+01;3.999651313772362471e+01;4.344961103693224658e+01;4.150906812006533642e+01;4.379946043809269440e+01;4.191977504004447042e+01;4.809434618500174707e+01;2.672650438665415251e+01;2.125063637333288824e+01;2.009946233530416038e+01;2.118613765262669446e+01;1.848180605668715160e+01;2.390640677140276438e+01;1.733459797056183760e+01;2.281805974697185846e+01;2.279191552401671572e+01;2.434753552781251784e+01;2.326308476295447392e+01;2.976603822712409553e+01
9.965435764640204752e-01;1.364112152026301317e+00;2.810392744339139881e+00;1.740084529822670589e+00;8.380608412867912804e+00;1.204564836581273646e+01;1.058812618804956251e+01;9.275817615095659718e+00;7.086203820796002972e+00;7.288430472475292632e+00;5.338134136208484648e+00;4.342787153199530792e+00;6.119223069672217186e+00;7.102325873540185519e+00;7.833903975315815060e+00;4.692193560473901570e+00;2.997085937301649849e+00;1.335921531683009533e+00;8.966815572977955284e+00;5.222765901286763324e-01;1.548232218344610622e+01;2.025383107931849125e+01;1.861128926438671272e+01;1.405295287616806732e+01;1.669394298987738523e+01;1.779688498809550978e+01;1.691776142102687785e+01;1.709865322760125039e+01;2.291524817602975617e+01;1.955895482761342663e+01;1.893577894685645902e+01;2.105676682164322600e+01;1.664867751544234409e+01;1.497997249645466944e+01;1.695446511829688774e+01;1.652380255528553832e+01;2.382677987248512608e+01;2.565029987121882016e+01;2.426548206407773733e+01;2.189982801048676819e+01;2.714315526749822638e+01;3.302112099386143740e+01;2.765690813660823366e+01;2.826429892707544411e+01;3.008151853018459576e+01;3.340474226100148769e+01;2.898853209978166490e+01;3.227579874368781532e+01;5.133048546581198224e+01;4.983679958074669258e+01;5.033603411213081102e+01;5.291816453126437381e+01;5.583199880229243206e+01;5.360478582136026660e+01;6.684090022695153266e+01;6.408676493101891936e+01;3.996120719695993273e+01;4.692762678724096759e+01;3.865790080562714337e+01;4.778348294196872104e+01;8.069390733239417912e+00;8.219507900709986714e+00;9.130673930179828091e+00;7.565325687110849628e+00;1.577458668314986134e+01;9.572298538592708184e+00;1.319416163881797566e+01;3.725839513461263408e+00;1.293579996180221769e+01;1.355742572602157558e+01;1.854035908627786711e+01;1.799044457161987509e+01;3.300849369598067184e+00;6.497510621851134260e+00;4.020767105007315934e+00;4.717731252169858891e+00;2.780680317366588383e-01;2.803213490466109903e+00;4.301649769331337581e+00;8.485448817646208397e-01;3.265687348104435728e+00;9.752926045871976868e-01;2.854976153974284614e+00;3.319595920898699148e+00;1.138828437369442170e+01;5.912413901001401406e+00;4.761236253088528159e+00;5.847918937261957772e+00;1.041482255372890009e+01;1.583942041478624496e+01;9.267608525729832181e+00;1.475107901422753898e+01;1.135981322843818830e+01;1.291543241039384249e+01;1.183098563762604094e+01;1.833394150202844841e+01
4.888340312740226068e+00;5.255907583213146772e+00;6.702191150033919520e+00;5.631880906306565571e+00;1.408729456550211268e+01;1.775233676903327051e+01;1.629480606415174648e+01;1.498250199693604223e+01;2.177754988599206953e+01;2.197977025114687422e+01;2.002947266184887809e+01;1.903413083088233293e+01;1.662636387085925094e+01;1.760946069737892472e+01;1.834104134764283600e+01;1.519933189346225966e+01;2.536301100640045547e+01;2.370184054162593057e+01;3.133273887185234940e+01;2.288820209358397051e+01;2.242942764040157755e+01;2.720093395520590818e+01;2.555839260692417980e+01;2.100005440882980423e+01;2.291347776099880562e+01;2.401641925447239601e+01;2.313729225363626085e+01;2.331818889538118356e+01;1.646352255017177768e+01;1.310723423868894244e+01;1.248405566597090477e+01;1.460504891538091243e+01;1.385331915181573592e+01;1.218461511151430976e+01;1.415910085289064035e+01;1.372844209219149292e+01;3.077229427850746646e+01;3.259581328074506246e+01;3.121100279799912158e+01;2.884534688577751638e+01;3.743004244299523009e+01;4.330800945341582775e+01;3.794379532605482552e+01;3.855118476167383079e+01;2.907986421582899439e+01;3.240308933028832428e+01;2.798687778058200593e+01;3.127415238694952748e+01;4.221705473856005142e+01;4.072335841480094132e+01;4.122260270070491828e+01;4.380472904656875244e+01;2.496811652497138567e+01;2.274090331343782978e+01;3.597702238555417154e+01;3.322288836545835267e+01;8.255829291473412468e+01;8.952470514391629308e+01;8.125497688339764579e+01;9.038056798286095272e+01;6.783271388302752314e+01;6.798283504572211200e+01;6.889399601335743739e+01;6.732865193287040029e+01;6.920004747402188627e+01;6.299775932823975211e+01;6.661961711193343660e+01;5.715129719306749934e+01;4.517503425843923281e+01;4.579666647548388170e+01;5.077959672547490300e+01;5.022968088819311561e+01;4.427403966320485296e+01;4.747069070764682408e+01;4.499394361864661107e+01;4.569091146100234369e+01;6.200119687050251827e+01;5.891990754142962317e+01;5.742147890404722688e+01;6.087458203001367707e+01;4.492725919689691949e+01;4.721765046635304230e+01;4.533796681404941609e+01;5.151253960551795785e+01;1.813746313723364523e+01;1.266159203805118771e+01;1.151041530193814744e+01;1.259709415289459500e+01;1.070745944630144564e+01;1.613205877312925907e+01;9.560250562498131544e+00;1.504371840852708608e+01;1.806352674996951180e+01;1.961914446714835236e+01;1.853469422991267024e+01;2.503765206364629137e+01
2.131746692016154299e+01;2.168503167613038585e+01;2.313131582984498991e+01;2.206100326253150001e+01;2.438846021213033310e+01;2.805350512445455990e+01;2.659597941738700300e+01;2.528367092068931044e+01;1.762952797346894229e+01;1.783175315057015098e+01;1.588145077876302125e+01;1.488610639920182344e+01;2.131255154927527329e+01;2.229564389956097870e+01;2.302723191940979675e+01;1.988551059193852666e+01;2.739966013468485784e+01;2.573849311439374787e+01;3.336938642919363929e+01;2.492485333508972190e+01;2.319745640042525281e+01;2.796896887733049297e+01;2.632641653566780349e+01;2.176808528638299833e+01;2.680785180855117744e+01;2.791079919533509468e+01;2.703167531719524419e+01;2.721256863107461754e+01;6.871306878620928593e+00;3.515012110497493403e+00;2.891839134718372506e+00;5.012829635205621415e+00;1.553601926987031945e+01;1.386731653119293917e+01;1.584180265273018406e+01;1.541114277697456636e+01;4.309941152747357052e+01;4.492293529417787568e+01;4.353811675143867177e+01;4.117246326407887125e+01;3.988285153427991503e+01;4.576082202875469562e+01;4.039660712639614815e+01;4.100399403406280641e+01;3.895969940022477829e+01;4.228291619898662645e+01;3.786670143021143531e+01;4.115397261315463595e+01;4.378855868056714229e+01;4.229486628080698551e+01;4.279410477652112377e+01;4.537623362098806723e+01;1.563947300200853618e+01;1.341225467773286439e+01;2.664837875786194132e+01;2.389423535767130957e+01;4.322164179774574677e+00;1.128858152950924421e+01;3.018861024936015269e+00;1.214444886939816470e+01;2.924346767358274590e+00;3.074464898320538708e+00;3.985626253928453266e+00;2.420274406294184999e+00;2.029473723197016000e+01;1.409244814587364658e+01;1.771430429679223906e+01;8.245992516552977492e+00;1.365781059539531661e+01;1.427944139617933672e+01;1.926237259387453804e+01;1.871245911580293253e+01;3.364894264761446863e+01;3.684560391837213444e+01;3.436885811918579492e+01;3.506581738478546129e+01;2.282813210676168936e+01;1.974684677796470922e+01;1.824840991737385920e+01;2.170151437358472535e+01;9.024292271649846597e+00;1.131467971308120468e+01;9.435000081077582479e+00;1.560957181412909556e+01;2.642364153854315489e+01;2.094776626378925855e+01;1.979659259638415847e+01;2.088326893030670561e+01;1.694283219086204184e+01;2.236742325213097615e+01;1.579561698773517620e+01;2.127908427515338019e+01;1.213763890502701415e+01;1.369326244301343287e+01;1.260880614497815877e+01;1.911176951326092421e+01
1.609216107342943047e+01;1.645972574076322559e+01;1.790601276925487184e+01;1.683569842017332618e+01;1.771898842378298511e+01;2.138403260335649492e+01;1.992650424651232299e+01;1.861419671764505424e+01;1.987964386925504812e+01;2.008187030255160721e+01;1.813156851111943979e+01;1.713622722319591318e+01;2.123738676421412919e+01;2.222048247223551698e+01;2.295206536371234307e+01;1.981035290503404411e+01;1.579149889354170355e+01;1.413032897335827798e+01;2.176122696329871431e+01;1.331668754784218045e+01;2.730389881850043921e+01;3.207540276736242646e+01;3.043285215673506983e+01;2.587452106735186774e+01;1.589756663958465843e+01;1.700051737399921947e+01;1.612138955547310815e+01;1.630228349652337272e+01;1.952321100444549629e+01;1.616691753293435596e+01;1.554374487145940087e+01;1.766472729922986318e+01;9.552893122074246790e+00;7.884187646246685333e+00;9.858673173002834744e+00;9.428016650366666696e+00;2.662977057263179859e+01;2.845328632395131763e+01;2.706847366591799187e+01;2.470282090250400131e+01;2.903005464466583518e+01;3.490801986784534705e+01;2.954380687834026276e+01;3.015120314487452191e+01;5.768953604820303838e-01;2.746324533549124425e+00;1.669880900178558392e+00;1.617382233356739363e+00;4.619949367842814070e+00;6.113643471917594496e+00;5.614407760717472939e+00;3.032272929918377713e+00;1.554799605733961698e+01;1.777521490486608258e+01;4.539088841948085928e+00;7.293230329639044385e+00;1.487677096016066258e+01;7.910359941448525944e+00;1.618008344818255395e+01;7.054497982126399336e+00;1.858812377911560176e+00;1.708696247607427665e+00;7.975348203628183086e-01;2.362886457753875291e+00;2.286984989303651616e+01;1.666756301136018692e+01;2.028941960248527465e+01;1.082110306090926954e+01;4.161363967487059057e+00;4.782986719074391324e+00;9.765921633374549771e+00;9.215999266377174592e+00;3.010906219031161868e+01;2.691240554125886320e+01;2.938914742195361640e+01;2.869218949865394563e+01;2.675157908373967786e+01;2.983286479314497797e+01;3.133130424959964699e+01;2.787819598039629199e+01;5.033440211579216950e+00;2.743050676736531912e+00;4.622726942042696407e+00;1.551838898944090772e+00;1.282831783935195702e+01;7.352447467864349662e+00;6.201270933562708976e+00;7.287951795643997421e+00;1.613090533190504772e+01;2.155550598217566360e+01;1.498369259756557170e+01;2.046716011206545716e+01;2.540696522146730985e+01;2.696258995523170654e+01;2.587813848067852263e+01;3.238109686711253232e+01
1.618917899788969095e+01;1.655674063133814400e+01;1.800302818671836036e+01;1.693271924606103340e+01;2.164866378560414972e+01;2.531371022361445711e+01;2.385618364940165037e+01;2.254387459295028506e+01;2.262126024375109168e+01;2.282348397986174149e+01;2.087319383758463331e+01;1.987784844141873108e+01;2.706778228454986035e+01;2.805088002240318090e+01;2.878245861621521584e+01;2.564074284093554823e+01;2.955528890438117884e+01;2.789412506464386610e+01;3.552501653399596648e+01;2.708048098081763300e+01;2.611195731017396326e+01;3.088346431684882987e+01;2.924091780410834929e+01;2.468258334735076787e+01;1.841177773200598722e+01;1.951472702239512813e+01;1.863559644775115487e+01;1.881648752546470149e+01;1.696522048983513287e+01;1.360892482912376344e+01;1.298574430194139140e+01;1.510673358386803855e+01;1.748724536917541883e+01;1.581854082271233608e+01;1.779302140969491575e+01;1.736236727038575012e+01;2.363106187112673240e+01;2.545457958496755069e+01;2.406976278601936414e+01;2.170411295465815016e+01;2.067002981800637684e+01;2.654800671869174877e+01;2.118379384410521027e+01;2.179118512284113152e+01;2.606976819458969175e+01;2.939299418413572340e+01;2.497678286800773151e+01;2.826405048036240331e+01;2.557968032587999119e+01;2.408598333412459880e+01;2.458522100129644272e+01;2.716735142323966912e+01;1.289730392850042762e+01;1.067009347113105378e+01;2.390621521625593715e+01;2.115207598157261160e+01;1.997379487161207123e+01;2.694020333705391579e+01;1.867047557551058290e+01;2.779606556759429026e+01;2.517231091014002686e+01;2.532243464378305475e+01;2.623359394937980227e+01;2.466825143007997667e+01;2.816441801502579523e+01;2.196212876791711111e+01;2.558398968411236751e+01;1.611566453877682292e+01;2.112514322020821567e+00;2.734133825578367372e+00;7.717067650980155236e+00;7.167156974631557986e+00;6.324133496423790746e+00;9.520791401805860588e+00;7.044049301596329471e+00;7.741012431620342582e+00;1.239812307137491487e+01;1.547941181186796200e+01;1.697784165025930392e+01;1.352473492706522507e+01;7.811609670814338102e+00;5.521220058254305840e+00;7.400901748256917045e+00;1.226323061416035642e+00;2.064814673179852633e+01;1.517227409951558670e+01;1.402110353921393049e+01;1.510778122391350919e+01;2.982350447039705443e+01;3.524809837479077856e+01;2.867629165188879270e+01;3.415975930559069695e+01;1.829355253569429252e+01;1.984917698147518905e+01;1.876472399776687894e+01;2.526768058402984352e+01
2.213779498925902800e+01;2.250535997296703528e+01;2.395164434398888176e+01;2.288133299490515782e+01;3.306959272976884279e+01;3.673463403665288496e+01;3.527711249692698203e+01;3.396480548103711072e+01;3.036085712828213445e+01;3.056308531163971764e+01;2.861278535253563504e+01;2.761744292902479359e+01;1.961112022044094516e+01;2.059421880698405616e+01;2.132580258544363616e+01;1.818408681326661380e+01;1.577714784571011464e+01;1.411598642709838103e+01;2.174687893652404824e+01;1.330233923385020134e+01;2.055856058506316231e+01;2.533007101069232547e+01;2.368752200363141469e+01;1.912918347512726314e+01;2.308980247484720394e+01;2.419274478015875829e+01;2.331361572058580833e+01;2.349451166458931084e+01;1.949448585992229965e+01;1.613819125678439548e+01;1.551501147955730353e+01;1.763600137475769714e+01;2.207404033564952783e+01;2.040533282393224113e+01;2.237982014216706617e+01;2.194916339786545478e+01;2.130483043169460089e+01;2.312835057609615319e+01;2.174353503294464574e+01;1.937787494235777430e+01;3.500041799487802763e+01;4.087838375935703539e+01;3.551417294598826402e+01;3.612156575064447850e+01;4.411256080486599984e+01;4.743578011857142940e+01;4.301956910359488973e+01;4.630683658462479713e+01;4.154506166730806171e+01;4.005137356158856221e+01;4.055061132615752229e+01;4.313273631446861600e+01;3.471391196862584394e+01;3.248669412672130363e+01;4.572281902929151443e+01;4.296867749972494011e+01;2.273191013855835507e+01;2.969832016494686400e+01;2.142859593519560235e+01;3.055418670605157772e+01;1.295583195953962807e+01;1.310594809976414687e+01;1.401711195465107096e+01;1.245176415802527359e+01;1.723564520626787555e+00;4.478717839145300417e+00;8.568619670576467229e-01;1.032518276868301399e+01;3.357163878301101789e+01;3.295001724974054014e+01;2.796708301045188705e+01;2.851699895871422541e+01;3.949040537171685372e+01;3.629374937511364863e+01;3.877048896708718928e+01;3.807352932806993806e+01;3.584583661336247218e+01;3.892712468340738496e+01;4.042555719605728370e+01;3.697245483220798690e+01;1.762659890442947486e+01;1.533620975720693025e+01;1.721589618458805404e+01;1.104132318188380779e+01;3.402104143184958573e+00;2.073768642011014407e+00;3.224939730628065604e+00;2.138264254486223592e+00;9.558588313702514938e+00;1.498318898903860585e+01;8.411373805066819642e+00;1.389484529634704302e+01;1.657221984754258415e+01;1.812783962775021251e+01;1.704338809948970024e+01;2.354634476112745034e+01
2.244256743605614446e+01;2.281013686483476732e+01;2.425641455612213093e+01;2.318610238622696684e+01;2.917448367860751901e+01;3.283952392771062279e+01;3.138200212610085416e+01;3.006969674818097715e+01;2.648182585260818200e+01;2.668405268271603603e+01;2.473375107778558402e+01;2.373840742302093076e+01;3.097762398738690237e+01;3.196072228731371112e+01;3.269230752455696631e+01;2.955059127935835050e+01;3.013705001208337109e+01;2.847588135316899738e+01;3.610677805897914538e+01;2.766224516018872492e+01;1.824631499079300667e+01;2.301782333081373366e+01;2.137527886189224091e+01;1.681694112995195667e+01;1.568399661151495295e+01;1.678694404526301298e+01;1.590781528790359545e+01;1.608870903074612357e+01;1.911226544829613516e+01;1.575597580964521427e+01;1.513279840219923500e+01;1.725378526945866042e+01;2.315178781843096090e+01;2.148308295431543158e+01;2.345756806914167925e+01;2.302691357538489569e+01;4.222578028361820657e+01;4.404930260985474177e+01;4.266448562869855721e+01;4.029883101439374116e+01;3.511018463985254812e+01;4.098815220645474255e+01;3.562393175826974101e+01;3.623132919675306596e+01;4.022118525465683092e+01;4.354440277148717087e+01;3.912819604886371394e+01;4.241545868031985833e+01;1.492821259404662015e+01;1.343451654456187683e+01;1.393375302537254612e+01;1.651588751502540120e+01;3.728854408006683485e+01;3.506133396002426394e+01;4.829745219118272104e+01;4.554331421646364220e+01;3.035277499016973124e+01;3.731918837491836172e+01;2.904946358993559841e+01;3.817505196152304592e+01;7.381882859963411647e+00;7.532006597366535772e+00;8.443167467826489414e+00;6.877819254197330423e+00;2.650555994683846706e+01;2.030327612036274942e+01;2.392513134917853179e+01;1.445680933138473101e+01;1.703536227475107268e+01;1.765698926112274592e+01;2.263991925475233558e+01;2.209000765941863165e+01;1.526131342642405286e+01;1.845797645388258701e+01;1.598123324970598524e+01;1.667818484066400941e+01;1.610958862422463511e+01;1.302829895212698652e+01;1.152986332782234413e+01;1.498297399563943344e+01;8.163654355749327962e+00;1.045404561869403537e+01;8.574363470020879063e+00;1.474894086566476403e+01;1.408708073064380173e+01;8.611209276745395158e+00;7.460033078958897335e+00;8.546711923686132195e+00;1.120813548087535594e+01;1.663273334231551104e+01;1.006091785592620624e+01;1.554439173621335790e+01;8.143877402737389914e+00;9.699492246578781618e+00;8.615045769199662473e+00;1.511800275921381242e+01
1.880370862788068820e+01;1.917127340882786157e+01;2.061756095326143168e+01;1.954724698795389415e+01;3.466905388472500249e+01;3.833409000622069129e+01;3.687657607143918881e+01;3.556426391597057091e+01;3.488657225674415940e+01;3.508878939883059900e+01;3.313850002386052296e+01;3.214315515505353460e+01;2.171926232469900953e+01;2.270236153602414930e+01;2.343394457796662067e+01;2.029222670332421075e+01;2.789603205190428881e+01;2.623486526379469908e+01;3.386576050236520530e+01;2.542122346872445604e+01;2.125148831968336793e+01;2.602299690972360224e+01;2.438044774892207300e+01;1.982212035876119671e+01;2.493368641780323713e+01;2.603663351818637040e+01;2.515750960625005206e+01;2.533839934527957638e+01;2.193914471042443992e+01;1.858286153383198780e+01;1.795968408405441608e+01;2.008066910258872184e+01;2.952236598907608567e+01;2.785365854565343113e+01;2.982814735891538049e+01;2.939748354516069639e+01;5.890571272153373172e+01;6.072922796176453630e+01;5.934441674233719510e+01;5.697876458412854817e+01;7.172885560379873482e+01;7.760682652216590327e+01;7.224260910897963583e+01;7.284999964358894431e+01;6.170790924500998642e+01;6.503113540396772407e+01;6.061492331404233624e+01;6.390218621667317933e+01;2.330236679000490341e+01;2.180868070013148952e+01;2.230791017208043314e+01;2.489004284726354399e+01;1.478755272201840754e+01;1.256034403226505347e+01;2.579646402263555416e+01;2.304232380501789734e+01;1.459928255470683922e+01;7.632867667367776221e+00;1.590259040258087353e+01;6.777002670927494421e+00;7.229598347474848197e+00;7.079483117983883744e+00;6.168320303850833852e+00;7.733669030554736423e+00;4.112450866536576655e+00;2.089836368294154312e+00;1.532018322624622897e+00;7.936305131237524790e+00;2.172738363631803793e+01;2.110575490978745350e+01;1.612282769461867815e+01;1.667273888305243545e+01;1.931105352727707469e+01;1.611438574526085077e+01;1.859113447845724920e+01;1.789417768410733700e+01;1.545670349226023177e+01;1.853798899355799179e+01;2.003642398497678911e+01;1.658331675105669234e+01;9.265252093860539162e+00;6.974864949612381793e+00;8.854541732160946310e+00;2.679970084066624736e+00;3.903528550657469509e+00;1.572347936815152281e+00;2.723519062775180188e+00;1.636839512770631444e+00;2.883223335745929816e+00;2.541372109955592151e+00;4.030433386896923764e+00;1.453026309195468713e+00;2.669716627066867076e+00;4.225339813744737327e+00;3.140889540833425642e+00;9.643844248424969123e+00
2.100396880396009536e+01;2.137153822299485384e+01;2.281781931575655875e+01;2.174750910226859446e+01;2.081094097423688538e+01;2.447598465731356043e+01;2.301845215599791317e+01;2.170614847631578925e+01;1.764859108636760610e+01;1.785081670024949574e+01;1.590051573972256804e+01;1.490517483336655857e+01;1.604485531178454139e+01;1.702795548125035197e+01;1.775953170019178629e+01;1.461782488946859004e+01;1.442713027186064245e+01;1.276596784991890843e+01;2.039686401424574314e+01;1.195232785843225898e+01;1.759437519243336112e+01;2.236588341209312603e+01;2.072334022266229070e+01;1.616500412834098910e+01;1.697491213263433707e+01;1.807785466277044151e+01;1.719873039167841000e+01;1.737962493359020755e+01;2.222534658947205344e+01;1.886905331565144195e+01;1.824587379404637488e+01;2.036686234418180419e+01;2.719619584273777235e+01;2.552749500496402391e+01;2.750198074425046002e+01;2.707132192840081331e+01;5.867427103976615399e+01;6.049778965547793064e+01;5.911297333173408930e+01;5.674732079812613961e+01;7.303923105077271316e+01;7.891720526288061421e+01;7.355298656168459104e+01;7.416037601219318276e+01;5.866289154795749994e+01;6.198611579314945175e+01;5.756991171994726386e+01;6.085717025168457894e+01;9.211289607793727896e+01;9.061920090588706955e+01;9.111843610772903901e+01;9.370056607559985196e+01;1.140548259087603071e+02;1.118276155231545488e+02;1.250637398411718806e+02;1.223095960640723092e+02;8.681037514844989289e+01;9.377678941319723549e+01;8.550706240267567182e+01;9.463265323748591129e+01;7.675150861849726880e+01;7.690163419872627060e+01;7.781279579777840638e+01;7.624744353492287985e+01;7.142121370389205026e+01;6.521892408508709593e+01;6.884077643991948037e+01;5.937245963291019279e+01;6.910766629808475159e+01;6.972929354443112970e+01;7.471222459672279115e+01;7.416231040364904459e+01;6.740818035251447782e+01;7.060483321626419695e+01;6.812809163264356016e+01;6.882504950352873152e+01;6.610427499566222309e+01;6.302298440178776673e+01;6.152455533502943297e+01;6.497765774701295527e+01;4.414864573523429669e+01;4.643903831935344328e+01;4.455935260346124949e+01;5.073392562869199196e+01;3.598583522021552028e+01;3.050996462156333067e+01;2.935879252564185649e+01;3.044546896050608709e+01;2.236582475020291838e+01;2.779041842840365462e+01;2.121860556059871783e+01;2.670207655299745753e+01;2.217985048091897937e+01;2.373547233909988208e+01;2.265102233852543989e+01;2.915397926327268863e+01
